178, -0.200043738, 1.55233049, 0.
179, 0.200411096, 1.55404913, 0.
180, -0.612286866, 1.30773509, 0.
181, 1.16974187, 0.921439826, 7.
182, 1.48801327, 0.407056391, 7.
183, 1.44924891, -0.54409039, 7.
184, 1.46393979, -0.0721026137, 7.
185, 1.15993261, -0.899517059, 7.
186, 0.432837635, -1.39885867, 7.
187, 0.881733656, -1.27508688, 7.
188, -0.607092261, -1.35731113, 7.
189, -1.11210442, -0.915205002, 7.
190, -1.46171939, -0.0749361292, 7.
191, -1.44135737, -0.548839986, 7.
192, -1.48848903, 0.407432139, 7.
193, -1.17075098, 0.920815527, 7.
194, -0.612588882, 1.30676973, 7.
195, 0.200043738, 1.55233049, 7.
196, -0.200411096, 1.55404913, 7.
197, -0.0348509215, -1.54229867, 7.
198, 0.612286866, 1.30773509, 7.
199, 0.589510322, 1.91114557, 6.41666651
200, 1.12664008, 1.6524775, 6.41666651
201, 1.56366301, 1.24697959, 6.41666651
202, 1.8617475, 0.730682075, 6.41666651
203, 1.99440765, 0.149460182, 6.41666651
204, 1.9498558, -0.445041865, 6.41666651
205, 1.73205078, -1., 6.41666651
206, 1.36034548, -1.46610379, 6.41666651
207, 0.867767453, -1.8019377, 6.41666651
208, 0.298084527, -1.97766161, 6.41666651
209, -0.298084527, -1.97766161, 6.41666651
210, -0.867767453, -1.8019377, 6.41666651
211, -1.36034548, -1.46610379, 6.41666651
212, -1.73205078, -1., 6.41666651
213, -1.9498558, -0.445041865, 6.41666651
214, -1.99440765, 0.149460182, 6.41666651
215, -1.8617475, 0.730682075, 6.41666651
216, -1.56366301, 1.24697959, 6.41666651
217, -1.12664008, 1.6524775, 6.41666651
218, -0.589510322, 1.91114557, 6.41666651
219, 0., 2., 6.41666651
220, 0.589510322, 1.91114557, 5.83333349
221, 1.12664008, 1.6524775, 5.83333349
222, 1.56366301, 1.24697959, 5.83333349
223, 1.8617475, 0.730682075, 5.83333349
